timestamp,meter_id,voltage,current,power_kw,temperature_c
2024-08-11 00:00:00,MTR_104,243.44756274512358,3.631304584383198,2.2448445641549593,26.207890297320255
2024-05-13 20:15:00,MTR_101,235.0982796462782,6.112365575889955,2.873505380377968,37.16830488875169
2024-09-08 02:30:00,MTR_102,213.838423714542,6.18926355704567,2.7112835206211585,29.8632400310883
2024-06-23 00:00:00,MTR_101,221.78250720027555,8.098567831516597,1.2172487272356491,35.26369361486803
2024-05-28 09:15:00,MTR_102,252.0704855487975,5.32207503039732,1.8123815786985298,32.93073894790459
2024-04-19 12:15:00,MTR_104,240.58936110961181,2.9557726150548795,0.6856678861524134,31.40119081248759
2024-11-10 20:00:00,MTR_103,213.12584666698285,5.4379357713703484,-0.07871538862204086,20.212873705925684
2024-12-10 14:00:00,MTR_102,235.96358311942095,7.143068255264495,2.7937914212050874,27.269457125679217
2024-08-25 12:45:00,MTR_104,225.56502819971806,4.9575309064719875,0.7151644329913431,36.41850146588152
2024-10-31 23:15:00,MTR_104,240.89077887075217,6.781225279465321,0.9424101714695323,34.84177064439424
2024-12-25 10:30:00,MTR_103,222.4117970783496,6.274088322423017,1.7480370468643978,21.890083977142773
2024-01-26 04:15:00,MTR_102,212.93599692553647,6.569905847839111,1.9184781607511843,30.885299468084096
2024-08-24 07:45:00,MTR_103,228.44783138621744,6.2160427194959755,1.9787015926036662,35.52501010125286
2024-01-27 05:30:00,MTR_102,234.59929680472882,3.42323866542639,2.333585443789014,28.75534378819294
2024-12-02 19:00:00,MTR_102,225.83756563433528,4.086517116486976,0.9404253432952837,35.24717920030778
2024-11-29 05:15:00,MTR_102,238.86617714759512,7.017422769898823,2.0813331151891448,26.588175480928353
2024-12-27 03:30:00,MTR_102,239.45184815646283,4.506833636594547,1.6209060745011088,39.838428461836365
2024-03-13 22:15:00,MTR_104,226.06254709308868,6.404490135446618,1.9680980012584528,21.270500535631975
2024-06-26 04:15:00,MTR_103,220.9255736926804,1.8304350513134011,0.7133006808892356,
2024-04-26 02:00:00,MTR_103,240.8905818966554,5.815015508294044,1.2704505113162292,
2024-09-18 20:45:00,MTR_102,235.73179888667974,3.933077334922093,1.4178925602024808,27.03231571741643
2024-01-08 22:45:00,MTR_102,212.12421299573987,7.2480151344066215,1.323478707313498,26.191306320762585
2024-12-08 14:45:00,MTR_103,236.10009786723532,9.6088208756137,2.0352597234915275,36.086575926397536
2024-04-01 09:15:00,MTR_101,235.2912441293827,8.24663894177713,1.5854771936690017,41.033261249044564
2024-05-26 19:45:00,MTR_102,227.6364109816544,4.0657717902595785,0.9415911481373146,19.421993243183067
2024-04-14 21:15:00,MTR_102,213.16950244065626,3.928310935386997,0.694291287475956,34.93638602048731
2024-02-06 15:45:00,MTR_103,245.56200004347565,0.9061730751176258,1.1772263826239435,35.64768811744271
2024-12-18 13:15:00,MTR_102,205.19182099951917,2.797698538835983,1.7566317712664272,39.951830116134424
2024-01-27 05:15:00,MTR_102,198.1493219240266,2.9435703192222045,2.795034735310052,31.280052225255815
2024-10-29 15:00:00,MTR_101,234.99605324871467,,0.5460250451642827,26.215981487070117
2024-01-17 11:15:00,MTR_102,246.42401083462894,5.572651712290043,0.8545798798360422,31.949213569804826
2024-12-16 13:15:00,MTR_104,213.29153527482404,7.491772316191405,0.3162716684225193,44.447637202314226
2024-10-13 14:45:00,MTR_103,227.86441396148865,4.540342400465277,1.1673175659169188,35.27962260782701
2024-01-03 15:15:00,MTR_101,225.5964974511367,,0.03250990910785512,25.83651654836906
2024-03-14 15:00:00,MTR_102,225.19223414501045,11.462134492424033,1.9021763323934002,42.056235347746664
2024-05-20 04:00:00,MTR_101,234.39575283227663,3.9369996152925673,,36.75087754035549
2024-09-25 03:45:00,MTR_101,223.96531488223945,3.4442264504347175,0.8239749463982846,33.272227982899125
2024-03-26 03:00:00,MTR_104,226.78569038955,5.0299560313191884,1.8066620305654661,22.73711378451984
2024-07-05 00:30:00,MTR_104,230.13159162782216,4.208211270346307,0.9577729721492727,21.303153435502985
2024-03-27 09:30:00,MTR_104,247.31885371413787,,0.3133758935329689,28.683161745172686
2024-06-21 13:45:00,MTR_102,224.04598089468217,5.641372841642289,1.7526569008011104,32.46987253642721
2024-01-27 18:00:00,MTR_104,240.0284392450569,3.824329222429669,1.786133752340433,35.71990534053795
2024-10-28 04:30:00,MTR_101,251.85999206202666,5.129484516471683,-0.14645845115192668,29.147315232848943
2024-04-21 01:45:00,MTR_104,242.08537210883372,2.9009907471434833,4.905753847422461,45.432241755606924
2024-02-20 21:00:00,MTR_102,220.84775381629782,5.023903264566976,2.293209039844929,26.416224912725138
2024-01-21 04:00:00,MTR_103,,5.909081397686052,2.757583886748116,33.60762188012013
2024-11-03 16:45:00,MTR_104,245.20019607637988,6.659106392615758,0.7405902389597729,31.819913717668133
2024-12-17 20:45:00,MTR_102,229.5801623632874,2.0736295971825025,,22.569399541368057
2024-12-15 15:30:00,MTR_103,224.90466481299399,4.580543777446914,1.8510363291195098,17.187268620031936
2024-02-14 14:00:00,MTR_104,249.16450024711713,5.685057888657788,2.2657631825002085,23.111450268784413
2024-10-07 02:45:00,MTR_103,236.22584209302656,7.49837994489544,1.762469227859805,36.71703116175389
2024-01-23 14:30:00,MTR_103,219.4575078059684,7.261598264462252,1.7082348815284094,17.188796694985395
2024-05-25 03:00:00,MTR_102,240.98620321421376,3.6465684006204917,0.7969809767659577,39.17815565303609
2024-01-04 19:15:00,MTR_103,234.58551786124664,2.7879535986387243,1.6609570595669099,34.38433629750891
2024-08-16 13:45:00,MTR_103,216.14552446043052,5.192934078480754,1.0605748364679435,29.87360644998314
2024-02-17 18:45:00,MTR_101,237.52841584790934,-1.5303773572995691,1.4218739285857602,29.41135352788434
2024-11-24 15:45:00,MTR_103,,5.9432256365357885,0.35073479484783743,19.350813923451007
2024-09-20 20:15:00,MTR_102,236.139623465067,2.3378044023967544,13.78178781599366,26.30915360231768
2024-04-26 04:15:00,MTR_104,215.80533131412696,7.737750879080851,0.39748621664300154,29.891894159723076
2024-02-09 03:15:00,MTR_102,229.9496356994003,4.0875827767502955,2.0545365224643306,23.82867783511861
2024-05-23 08:15:00,MTR_101,231.02146230804638,6.314428712814241,0.6329348104657111,33.958257451932326
2024-04-16 04:45:00,MTR_103,247.75063708749587,2.4658663487726855,1.9464418138895134,17.95102915754371
2024-04-11 04:30:00,MTR_101,235.90944835601908,6.251839617541111,1.4878284524943441,33.27973495547408
2024-03-05 20:00:00,MTR_104,210.22385824162927,3.622640140113211,0.30483998394609957,34.96505965024189
2024-03-20 04:45:00,MTR_101,224.2142694644239,6.531271041215463,1.2261495046730069,33.461824946142805
2024-05-12 03:00:00,MTR_103,207.5424359626038,5.191070541245864,,36.78349231695754
2024-04-10 04:30:00,MTR_101,256.12490995958433,5.392647668654655,1.8197251787193047,41.21599486036317
2024-07-23 13:45:00,MTR_103,238.09912745531994,6.038502704986433,2.436014603916816,24.70049641539901
2024-01-04 09:15:00,MTR_102,246.77252822560962,3.9301789972500147,1.828797952133305,37.55421863474101
2024-09-08 19:00:00,MTR_103,226.76066525920592,5.968017886092153,,20.697109232789238
2024-04-29 01:15:00,MTR_101,233.9603367349453,3.615913264254428,0.17288919048024431,42.062730886528655
2024-03-07 22:30:00,MTR_102,226.60033064650537,4.352967446948205,1.1372468307125794,24.606982430557757
2024-05-11 12:30:00,MTR_104,245.83808212034089,4.658695332631698,6.566381037326157,26.113726664858902
2024-04-06 02:30:00,MTR_104,188.1906661196633,6.532406125447032,-0.49506516462485606,33.22526913534713
2024-12-29 12:45:00,MTR_104,232.1536728058272,6.835188734598476,2.5124672393369023,35.35203808914723
2024-05-15 10:00:00,MTR_102,234.93477918356893,4.122997719809665,1.3992995294246717,37.4592835060496
2024-09-23 03:45:00,MTR_102,229.58486609991547,6.325712511019205,1.5015858628016392,31.436163742319977
2024-02-13 19:45:00,MTR_102,226.4576814821416,9.854233941725628,0.9426973706203379,27.73016621406437
2024-08-01 13:15:00,MTR_101,216.04435431830817,4.643034709970506,1.6214956558351847,25.786461098510507
2024-06-04 10:15:00,MTR_102,207.9494961978361,6.250768907707397,1.8993057323396338,42.515695264709834
2024-12-10 18:00:00,MTR_101,240.9940822669789,5.109677988709741,0.9819497280983186,
2024-03-11 05:00:00,MTR_101,236.34852203777191,5.4151404892115815,1.6088603299286282,28.260597140065283
2024-12-12 07:30:00,MTR_104,218.48338575558523,4.312623848014432,,28.438987892078917
